date,region,cfr,contacts_followed,contacts_healthy,contacts_ill,contacts_not_seen,cum_completed_contacts,cum_confirmed,cum_contacts,cum_noncase,cum_probable,cum_suspected,death_confirmed,death_probable,death_suspected,etc_cum_admission,etc_cum_deaths,etc_cum_discharges,etc_currently_admitted,etc_new_admission,etc_new_deaths,etc_new_discharges,negative_corpse,new_completed_contacts,new_confirmed,new_contacts,new_negative,new_noncase,new_positive,new_probable,new_samples,new_suspected,pending,percent_seen,population,positive_corpse,repeat_samples,total_lab_samples,$deaths,$new_cases
2014-11-28,koinadugu,31,247,247,0,0,10,84,255,79,32,24,26,32,0,,,,,,,,,0,2,0,,7,,0,,3,,1.0,335471,,,,26.0,2.0
2014-11-28,kono,40,579,553,26,0,488,73,1067,124,1,78,29,19,2,,,,,,,,,0,0,0,,0,,0,,0,,0.98,325003,,,,29.0,0.0
2014-11-28,moyamba,25,164,164,0,0,1467,158,1631,230,1,55,40,20,9,,,,,,,,,0,0,0,,13,,0,,3,,1.0,278119,,,,40.0,0.0
2014-11-28,port loko,19,6408,6337,2,69,1578,860,7986,705,1,201,1645,1,74,,,,,,,,,0,14,10,,17,,0,,7,,0.98,557978,,,,1645.0,14.0
2014-11-28,pujehun,52,119,119,0,0,1103,31,1222,21,0,15,16,2,3,,,,,,,,,0,1,0,,0,,0,,3,,1.0,335574,,,,16.0,1.0
2014-11-28,tonkolili,23,943,942,1,0,2155,362,3098,256,4,71,83,21,4,,,,,,,,,57,7,19,,6,,0,,0,,1.0,434937,,,,83.0,7.0
2014-11-28,western area rural,18,1677,1631,2,0,4198,809,6061,864,0,125,147,2,12,,,,,,,,,8,3,44,,18,,0,,0,,0.98,263619,,,,147.0,3.0
2014-11-28,western area urban,16,3668,2,27,23,5570,1206,10050,"1,730",1,239,193,4,8,,,,,,,,,23,42,676,,36,,0,,4,,0.98,1040888,,,,193.0,42.0
2014-09-24,34 military hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-24,bo,19.5,141,140,0,1,540,82,681,87,1,19,16,0,0,,,,,,,,,0,4,0,,1,,0,,0,,1.0,654142,,,,16.0,4.0
2014-09-24,bombali,5,719,713,4,2,288,180,1007,72,1,11,9,0,0,,,,,,,,,0,31,31,,20,,0,,1,,0.98,494139,,,,9.0,31.0
2014-09-24,bonthe,100,57,57,0,0,32,1,89,1,0,2,1,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,168729,,,,1.0,0.0
2014-09-24,kailahun,39.7,431,219,0,212,1204,529,1635,280,32,18,210,35,4,654,219,123,53,3,1,3,,5,0,47,,0,,0,,0,,0.5,465048,,,,210.0,0.0
2014-09-24,kambia,8.3,155,155,0,0,27,12,185,5,0,1,1,0,0,,,,,,,,,0,2,0,,0,,0,,1,,1.0,341690,,,,1.0,2.0
2014-09-24,kenema,54.5,533,533,0,0,2231,422,2731,572,0,30,230,0,4,501,245,288,27,0,0,7,,0,5,0,,11,,0,,2,,1.0,653013,,,,230.0,5.0
2014-09-24,kenema (ifrc),,,,,,,,,,,,,,,28.0,10.0,0.0,18.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,
2014-09-24,koinadugu,0.0,,,,,,0.0,,26.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,0.0,,0.0,,,335471.0,,,,0.0,0.0
2014-09-24,kono,0,117,117,0,0,140,18,257,35,1,40,2,0,1,,,,,,,,,0,0,0,,0,,0,,0,,1.0,325003,,,,2.0,0.0
2014-09-24,moyamba,14,175,175,0,0,178,50,353,38,0,10,7,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,278119,,,,7.0,0.0
2014-09-24,police training school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-24,port loko,8,1864,1789,7,68,474,213,2338,76,1,11,17,1,1,,,,,,,,,87,12,163,,5,,0,,1,,0.98,557978,,,,17.0,12.0
2014-09-24,pujehun,6.3,169,169,0,0,240,16,409,4,0,1,1,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,335574,,,,1.0,0.0
2014-09-24,tonkolili,6.7,1139,1139,0,0,237,60,1376,39,0,3,4,0,0,,,,,,,,,20,0,0,,0,,0,,0,,1.0,434937,,,,4.0,0.0
2014-09-24,western area rural,2.7,374,351,0,23,138,113,512,99,0,10,3,0,0,,,,,,,,,24,10,76,,7,,0,,1,,0.98,263619,,,,3.0,10.0
2014-09-24,western area urban,4.2,496,352,0,144,619,189,1115,282,1,14,8,1,1,,,,,,,,,3,11,68,,11,,0,,1,,1.0,1040888,,,,8.0,11.0
2014-10-11,bo,42,293,288,2,3,661,125,980,123,1,34,52,43,2,,,,,,,,,0,7,0,,4,,0,,6,,0.98,654142,,,,52.0,7.0
2014-10-11,bombali,33,1571,1558,9,2,426,369,2024,187,1,54,120,7,13,,,,,,,,,31,22,27,,9,,0,,7,,0.98,494139,,,,120.0,22.0
2014-10-11,bonthe,100,15,15,0,0,90,1,105,1,0,2,1,1,1,,,,,,,,,0,0,0,,0,,0,,0,,1.0,168729,,,,1.0,0.0
2014-10-11,kailahun,41,550,550,0,0,1473,533,1923,283,32,18,218,35,4,,,,,,,,,0,0,0,,0,,0,,0,,1.0,465048,,,,218.0,0.0
2014-10-11,kambia,38,326,325,1,0,86,24,412,10,0,3,9,9,6,,,,,,,,,0,2,0,,1,,0,,0,,1.0,341690,,,,9.0,2.0
2014-10-11,kenema,55,258,258,0,0,2613,437,2871,676,0,44,238,0,4,,,,,,,,,0,1,0,,8,,0,,1,,1.0,653013,,,,238.0,1.0
2014-10-11,koinadugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,335471.0,,,,0.0,0.0
2014-10-11,kono,58,278,276,2,0,191,31,469,67,1,52,18,19,2,,,,,,,,,0,2,0,,3,,0,,2,,1.0,325003,,,,18.0,2.0
2014-10-11,moyamba,36,240,240,0,0,272,75,512,56,0,22,27,19,5,,,,,,,,,0,3,0,,1,,0,,2,,1.0,278119,,,,27.0,3.0
2014-10-11,port loko,14,2843,2814,17,12,568,398,3411,146,1,21,57,1,49,,,,,,,,,0,26,0,,2,,0,,2,,0.97,557978,,,,57.0,26.0
2014-10-11,pujehun,38,245,245,0,0,434,24,679,6,0,3,9,0,0,,,,,,,,,0,0,0,,1,,0,,0,,1.0,335574,,,,9.0,0.0
2014-10-11,tonkolili,27,1337,1337,0,0,544,127,1881,60,0,23,34,17,3,,,,,,,,,0,12,0,,1,,0,,5,,1.0,434937,,,,34.0,12.0
2014-10-11,western area,44.0,,,,,,648.0,,771.0,1.0,82.0,138.0,4.0,8.0,,,,,,,,,,19.0,,,21.0,,0.0,,6.0,,,1304507.0,,,,138.0,19.0
2014-10-11,western area rural,,565,524,0,41,695,,1260,,,,,,,,,,,,,,,0,,0,,,,,,,,1.0,,,,,,
2014-10-11,western area urban,,686,597,3,86,969,,1655,,,,,,,,,,,,,,,0,,0,,,,,,,,1.0,,,,,,
2014-10-10,bo,44,293,288,2,3,661,118,980,119,1,28,52,43,2,,,,,,,,,0,2,13,,2,,0,,1,,0.98,654142,,,,52.0,2.0
2014-10-10,bombali,33,1571,1562,7,2,426,347,1997,178,1,47,115,7,13,,,,,,,,,0,0,23,,1,,0,,0,,0.98,494139,,,,115.0,0.0
2014-10-10,bonthe,100,15,15,0,0,90,1,105,1,0,2,1,1,1,,,,,,,,,0,0,0,,0,,0,,0,,1.0,168729,,,,1.0,0.0
2014-10-10,kailahun,41,550,550,0,0,1473,533,1923,283,32,18,218,35,4,,,,,,,,,0,0,0,,0,,0,,0,,1.0,465048,,,,218.0,0.0
2014-10-10,kambia,41,326,325,1,0,86,22,412,9,0,3,9,9,6,,,,,,,,,0,0,0,,0,,0,,0,,1.0,341690,,,,9.0,0.0
2014-10-10,kenema,55,258,258,0,0,2613,436,2871,668,0,43,238,0,4,,,,,,,,,35,2,2,,22,,0,,0,,1.0,653013,,,,238.0,2.0
2014-10-10,koinadugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,335471.0,,,,0.0,0.0
2014-10-10,kono,62,278,272,6,0,191,29,469,64,1,50,18,19,2,,,,,,,,,51,0,16,,0,,0,,0,,0.98,325003,,,,18.0,0.0
2014-10-10,moyamba,38,240,240,0,0,272,72,512,55,0,20,27,19,5,,,,,,,,,0,0,0,,2,,0,,0,,1.0,278119,,,,27.0,0.0
2014-10-10,port loko,15,2843,2814,17,12,568,372,3411,144,1,19,56,1,49,,,,,,,,,6,9,102,,3,,0,,1,,0.97,557978,,,,56.0,9.0
2014-10-10,pujehun,38,245,245,0,0,434,24,679,5,0,3,9,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,335574,,,,9.0,0.0
2014-10-10,tonkolili,25,1337,1337,0,0,544,115,1881,59,0,18,29,17,3,,,,,,,,,12,0,30,,0,,0,,0,,1.0,434937,,,,29.0,0.0
2014-10-10,western area,43.1,,,,,,629.0,,750.0,1.0,76.0,132.0,4.0,8.0,1859.0,616.0,555.0,195.0,21.0,4.0,4.0,,,30.0,,,17.0,,0.0,,3.0,,,1304507.0,,,,132.0,30.0
2014-10-10,western area rural,,565,524,0,41,695,,1260,,,,,,,,,,,,,,,28,,21,,,,,,,,0.98,,,,,,
2014-10-10,western area urban,,686,597,3,86,969,,1655,,,,,,,,,,,,,,,56,,78,,,,,,,,0.98,,,,,,
2014-08-21,bo,7.4,217,213,1,3,131,27,348,71,1,0,2,0,0,,,,,,,,,3,1,0,,1,,0,,0,,0.98,654142,,,,2.0,1.0
2014-08-21,bombali,9.1,250,247,1,2,43,11,293,15,1,1,1,0,0,,,,,,,,,2,0,25,,0,,0,,0,,0.99,494139,,,,1.0,0.0
2014-08-21,bonthe,0.0,0.0,0.0,0.0,0.0,26.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,168729.0,,,,0.0,0.0
2014-08-21,kailahun,43.8,284,282,2,0,904,411,1162,220,32,14,180,32,4,361,138,167,50,0,3,8,,0,1,4,,3,,0,,0,,1.0,465048,,,,180.0,1.0
2014-08-21,kambia,0.0,12.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,341690.0,,,,0.0,0.0
2014-08-21,kenema,47.6,1069,437,3,35,495,290,1564,358,0,4,138,0,1,294,180,69,28,3,4,1,,35,0,23,,0,,0,,0,,0.41,653013,,,,138.0,0.0
2014-08-21,koinadugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,335471.0,,,,0.0,0.0
2014-08-21,kono,0,15,15,0,0,38,1,53,16,1,33,0,0,1,,,,,,,,,0,0,0,,0,,0,,0,,1.0,325003,,,,0.0,0.0
2014-08-21,moyamba,50,115,15,0,0,17,8,132,13,1,0,4,0,0,,,,,,,,,0,0,1,,0,,0,,0,,1.0,278119,,,,4.0,0.0
2014-08-21,port loko,3,595,595,0,41,47,33,636,13,1,0,1,1,1,,,,,,,,,41,0,0,,0,,0,,0,,1.0,557978,,,,1.0,0.0
2014-08-21,pujehun,0,27,27,0,0,56,4,84,2,0,0,0,0,0,,,,,,,,,0,0,13,,0,,0,,0,,1.0,335574,,,,0.0,0.0
2014-08-21,tonkolili,0,8,8,0,0,11,8,19,12,0,0,1,0,0,,,,,,,,,0,6,0,,2,,0,,0,,1.0,434937,,,,1.0,6.0
2014-08-21,western area rural,0,52,52,0,0,0,6,52,12,0,0,0,0,0,,,,,,,,,0,1,11,,0,,0,,0,,1.0,263619,,,,0.0,1.0
2014-08-21,western area urban,9.1,382,382,0,0,133,22,515,75,1,0,2,1,1,,,,,,,,,0,0,16,,2,,0,,0,,1.0,1040888,,,,2.0,0.0
2014-08-28,bo,42.9,284,283,1,0,70,35,567,74,1,0,15,0,0,,,,,,,,,12,0,125,,0,,0,,0,,1.0,654142,,,,15.0,0.0
2014-08-28,bombali,17.1,369,364,3,2,0,35,451,19,1,1,6,0,0,,,,,,,,,0,12,24,,1,,0,,2,,0.99,494139,,,,6.0,12.0
2014-08-28,bonthe,100,6,6,0,0,55,1,32,0,0,0,1,0,0,,,,,,,,,0,0,6,,0,,0,,0,,1.0,168729,,,,1.0,0.0
2014-08-28,kailahun,39.7,236,236,0,0,1017,453,1252,240,32,14,180,35,4,390,167,175,69,0,5,0,,0,5,5,,1,,0,,0,,1.0,465048,,,,180.0,5.0
2014-08-28,kambia,0.0,12.0,0.0,0.0,0.0,38.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,341690.0,,,,0.0,0.0
2014-08-28,kenema,48.2,468,431,1,37,1280,336,1778,398,0,7,162,0,4,294,180,69,-,-,-,-,,31,4,39,,6,,0,,0,,0.92,653013,,,,162.0,4.0
2014-08-28,koinadugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,335471.0,,,,0.0,0.0
2014-08-28,kono,0.0,0.0,0.0,0.0,0.0,,1.0,53.0,18.0,1.0,33.0,0.0,0.0,1.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,325003.0,,,,0.0,0.0
2014-08-28,moyamba,44.4,89,89,0,0,283,9,144,17,0,0,4,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,278119,,,,4.0,0.0
2014-08-28,port loko,3.2,744,742,2,0,11,62,852,17,1,2,2,1,1,,,,,,,,,0,5,109,,0,,0,,0,,1.0,557978,,,,2.0,5.0
2014-08-28,pujehun,14.3,76,76,0,0,88,7,146,2,0,0,1,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,335574,,,,1.0,0.0
2014-08-28,tonkolili,14.3,347,347,0,0,82,14,347,15,0,1,2,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,434937,,,,2.0,0.0
2014-08-28,western area rural,8.3,111,108,3,0,357,24,111,15,0,1,2,0,0,,,,,,,,,0,1,0,,0,,0,,0,,1.0,263619,,,,2.0,1.0
2014-08-28,western area urban,5,193,193,0,0,26,40,550,87,1,3,2,1,1,,,,,,,,,217,3,0,,2,,0,,0,,1.0,1040888,,,,2.0,3.0
2014-10-19,bo,39,238,234,0,4,661,148,921,146,1,50,58,43,3,87,25,38,24,5,0,3,,0,5,0,,5,,0,,1,,1.0,654142,,,,58.0,5.0
2014-10-19,bombali,29,1690,1680,6,4,509,441,2199,237,1,73,129,14,18,,,,,,,,,0,0,21,,0,,0,,0,,0.98,494139,,,,129.0,0.0
2014-10-19,bonthe,50,15,15,0,0,90,2,105,2,0,3,1,1,1,,,,,,,,,0,0,0,,0,,0,,0,,1.0,168729,,,,1.0,0.0
2014-10-19,hastings-f/town,,,,,,,,,,,,,,,287.0,78.0,79.0,119.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2014-10-19,kailahun,40,485,485,0,0,1688,545,2173,292,32,18,220,35,4,864,241,199,42,14,1,10,,0,0,0,,5,,0,,0,,1.0,465048,,,,220.0,0.0
2014-10-19,kambia,35,290,290,0,0,152,26,442,14,0,4,9,9,6,,,,,,,,,0,0,30,,0,,0,,0,,1.0,341690,,,,9.0,0.0
2014-10-19,kenema,52,284,236,0,40,2662,470,2999,712,0,66,246,0,4,,,,,,,,,0,0,0,,9,,0,,1,,0.99,653013,,,,246.0,0.0
2014-10-19,kenema (ifrc),,,,,,,,,,,,,,,120.0,49.0,29.0,28.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2014-10-19,kenema (kgh),,,,,,,,,,,,,,,504.0,254.0,307.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2014-10-19,koinadugu,0.0,,,,,,2.0,,36.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,1.0,,0.0,,2.0,,,335471.0,,,,0.0,0.0
2014-10-19,kono,53,325,313,10,0,235,34,560,80,1,54,18,19,2,,,,,,,,,0,0,0,,0,,0,,0,,0.98,325003,,,,18.0,0.0
2014-10-19,moyamba,37,361,361,0,0,500,85,861,69,0,25,32,19,6,,,,,,,,,0,2,0,,3,,0,,3,,1.0,278119,,,,32.0,2.0
2014-10-19,port loko,16,3891,3867,12,12,614,444,4505,166,1,22,69,1,49,,,,,,,,,0,9,102,,0,,0,,0,,0.98,557978,,,,69.0,9.0
2014-10-19,pujehun,48,280,279,1,0,569,25,949,9,0,5,12,2,3,,,,,,,,,100,0,0,,0,,0,,0,,1.0,335574,,,,12.0,0.0
2014-10-19,tonkolili,27,1727,1727,0,0,712,150,2439,70,0,24,40,17,3,,,,,,,,,0,4,9,,2,,0,,0,,1.0,434937,,,,40.0,4.0
2014-10-19,western area,38.0,,,,,,802.0,,933.0,1.0,94.0,150.0,4.0,10.0,,,,,,,,,,33.0,,,40.0,,0.0,,0.0,,,1304507.0,,,,150.0,33.0
2014-10-19,western area rural,21,943,940,0,3,935,359,1878,314,0,37,75,2,4,,,,,,,,,106,19,32,,23,,0,,2,,0.98,,,,,75.0,19.0
2014-10-19,western area urban,16,1128,745,0,383,1561,492,2680,691,1,63,77,2,6,,,,,,,,,82,30,338,,49,,0,,4,,0.98,,,,,77.0,30.0
2014-10-15,bo,40,306,298,0,8,661,138,967,130,1,45,55,43,3,66,20,22,25,6,0,0,,0,6,80,,2,,0,,4,,1.0,654142,,,,55.0,6.0
2014-10-15,bombali,31,1648,1628,12,8,471,403,2119,215,1,61,124,14,18,,,,,,,,,0,1,16,,0,,0,,1,,0.98,494139,,,,124.0,1.0
2014-10-15,bonthe,50,15,15,0,0,90,2,105,1,0,3,1,1,1,,,,,,,,,0,1,0,,0,,0,,1,,1.0,168729,,,,1.0,1.0
2014-10-15,hastings-f/town,,,,,,,,,,,,,,,256.0,78.0,79.0,88.0,18.0,4.0,0.0,,,,,,,,,,,,,,,,,,
2014-10-15,kailahun,41,390,390,0,0,1688,537,2078,284,32,18,219,35,4,819,239,182,43,5,1,10,,8,1,25,,0,,0,,0,,1.0,465048,,,,219.0,1.0
2014-10-15,kambia,36,260,260,0,0,152,25,412,13,0,3,9,9,6,,,,,,,,,0,0,0,,1,,0,,2,,1.0,341690,,,,9.0,0.0
2014-10-15,kenema,52,333,288,0,39,2647,462,2980,693,0,61,240,0,4,,,,,,,,,6,1,35,,3,,0,,10,,0.99,653013,,,,240.0,1.0
2014-10-15,kenema (ifrc),,,,,,,,,,,,,,,103.0,42.0,24.0,35.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
2014-10-15,kenema (kgh),,,,,,,,,,,,,,,504.0,254.0,307.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2014-10-15,koinadugu,0.0,,,,,,2.0,,35.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,0.0,,0.0,,,335471.0,,,,0.0,0.0
2014-10-15,kono,53,293,281,11,0,235,34,528,78,1,53,18,19,2,,,,,,,,,0,3,4,,10,,0,,5,,0.98,325003,,,,18.0,3.0
2014-10-15,moyamba,36,375,375,0,0,488,80,863,59,0,22,29,19,6,,,,,,,,,0,3,20,,2,,0,,0,,1.0,278119,,,,29.0,3.0
2014-10-15,port loko,14,3405,3344,17,44,589,425,3994,159,1,22,60,1,49,,,,,,,,,11,0,107,,0,,0,,12,,0.98,557978,,,,60.0,0.0
2014-10-15,pujehun,50,380,380,0,0,469,24,949,7,0,5,12,2,3,,,,,,,,,0,0,0,,1,,0,,0,,1.0,335574,,,,12.0,0.0
2014-10-15,tonkolili,26,1700,1700,0,0,680,138,2380,62,0,24,36,17,3,,,,,,,,,0,0,340,,0,,0,,9,,1.0,434937,,,,36.0,0.0
2014-10-15,western area,40.0,,,,,,733.0,,854.0,1.0,92.0,140.0,4.0,10.0,,,,,,,,,,10.0,,,11.0,,0.0,,8.0,,,1304507.0,,,,140.0,10.0
2014-10-15,western area rural,,805,704,2,101,958,,1763,,,,,,,,,,,,,,,93,,190,,,,,,,,0.98,,,,,,
2014-10-15,western area urban,,881,792,2,87,1170,,2051,,,,,,,,,,,,,,,54,,56,,,,,,,,0.98,,,,,,
2014-08-13,bo,8.7,,111,0,58,,23,169,59,1,1,2,0,0,,,,,,,,,0,1,9,,3,,0,,0,,0.66,"654,142",,,,2.0,1.0
2014-08-13,bombali,14.3,,134,0,12,,7,146,10,1,1,1,0,0,,,,,,,,,0,0,0,,0,,0,,0,,0.92,"494,139",,,,1.0,0.0
2014-08-13,bonthe,0,,0,0,0,,1,0,0,0,0,0,0,0,,,,,,,,,0,0,0,,0,,0,,0,,,"168,729",,,,0.0,0.0
2014-08-13,kailahun,40.4,,354,10,0,,389,366,206,32,0,157,32,2,346,107,140,44,5,3,6,,21,11,Nr,,5,,0,,0,,0.99,"465,048",,,,157.0,11.0
2014-08-13,kambia,0,,0,0,0,,1,0,1,0,0,0,0,0,,,,,,,,,0,0,0,,0,,0,,0,,,"341,690",,,,0.0,0.0
2014-08-13,kenema,41,,409,2,39,,261,448,279,1,3,107,0,1,268,154,60,42,8,3,3,,27,1,30,,2,,1,,2,,,"653,013",,,,107.0,1.0
2014-08-13,koinadugu,0,,0,0,0,,0,0,15,0,0,0,0,0,,,,,,,,,0,0,0,,0,,0,,0,,,"335,471",,,,0.0,0.0
2014-08-13,kono,0,,0,0,0,,1,0,15,1,33,0,0,0,,,,,,,,,0,0,0,,0,,0,,0,,,"325,003",,,,0.0,0.0
2014-08-13,moyamba,60,,73,0,0,,5,73,12,0,0,3,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,"278,119",,,,3.0,0.0
2014-08-13,port loko,4.2,,449,2,20,,24,471,7,1,0,1,1,1,,,,,,,,,0,0,0,,0,,0,,0,,0.96,"557,978",,,,1.0,0.0
2014-08-13,pujehun,0,,47,0,0,,3,47,2,0,0,0,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,"335,574",,,,0.0,0.0
2014-08-13,tonkolili,0,,19,0,2,,2,19,10,0,0,0,0,0,,,,,,,,,0,0,8,,0,,0,,0,,1.0,"434,937",,,,0.0,0.0
2014-08-13,western area rural,0,,26,0,0,,1,26,6,0,0,0,0,0,,,,,,,,,0,0,3,,1,,0,,0,,1.0,"263,619",,,,0.0,0.0
2014-08-13,western area urban,13.3,,334,0,0,,15,334,58,1,1,2,1,1,,,,,,,,,20,2,35,,2,,0,,1,,1.0,"1,040,888",,,,2.0,2.0
2014-10-06,bo,,,,,,,117.0,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,654142.0,,,,,5.0
2014-10-06,bombali,,,,,,,308.0,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,494139.0,,,,,14.0
2014-10-06,bonthe,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,168729.0,,,,,0.0
2014-10-06,kailahun,,,,,,,532.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,465048.0,,,,,0.0
2014-10-06,kambia,,,,,,,21.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,341690.0,,,,,0.0
2014-10-06,kenema,,,,,,,431.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,653013.0,,,,,0.0
2014-10-06,koinadugu,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,335471.0,,,,,0.0
2014-10-06,kono,,,,,,,25.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,325003.0,,,,,0.0
2014-10-06,moyamba,,,,,,,68.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,278119.0,,,,,1.0
2014-10-06,port loko,,,,,,,348.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,557978.0,,,,,2.0
2014-10-06,pujehun,,,,,,,24.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,335574.0,,,,,0.0
2014-10-06,tonkolili,,,,,,,100.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,434937.0,,,,,0.0
2014-10-06,western area rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263619.0,,,,,
2014-10-06,western area urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040888.0,,,,,
2014-09-29,34 military hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-29,bo,18.7,185,185,0,0,661,91,846,95,1,19,17,0,0,,,,,,,,,0,0,10,,5,,0,,0,,1.0,654142,,,,17.0,0.0
2014-09-29,bo emc,,,,,,,,,,,,,,,37.0,9.0,1.0,19.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,
2014-09-29,bombali,5.7,799,789,8,2,319,227,1118,109,1,12,13,0,0,,,,,,,,,0,0,31,,1,,0,,2,,0.98,494139,,,,13.0,0.0
2014-09-29,bonthe,100,15,15,0,0,87,1,102,1,0,2,1,0,0,,,,,,,,,0,0,15,,0,,0,,0,,1.0,168729,,,,1.0,0.0
2014-09-29,kailahun,40.6,529,529,0,0,1204,529,1733,280,32,18,215,35,4,705,231,135,53,9,3,2,,0,0,15,,0,,0,,0,,1.0,465048,,,,215.0,0.0
2014-09-29,kambia,5.6,173,173,0,0,37,18,310,6,0,1,1,0,0,,,,,,,,,4,4,106,,1,,0,,0,,1.0,341690,,,,1.0,4.0
2014-09-29,kenema,54.3,301,397,0,4,2503,427,2804,602,0,36,232,0,4,504,252,294,15,0,0,0,,60,1,0,,6,,0,,1,,0.98,653013,,,,232.0,1.0
2014-09-29,kenema (ifrc),,,,,,,,,,,,,,,40.0,15.0,7.0,18.0,6.0,2.0,0.0,,,,,,,,,,,,,,,,,,
2014-09-29,koinadugu,0.0,,,,,,0.0,,29.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,1.0,,0.0,,0.0,,,335471.0,,,,0.0,0.0
2014-09-29,kono,0,145,128,17,0,140,20,285,40,1,41,2,0,1,,,,,,,,,0,2,0,,5,,0,,1,,0.99,325003,,,,2.0,2.0
2014-09-29,moyamba,12.7,197,196,1,0,246,55,443,42,0,12,7,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,278119,,,,7.0,0.0
2014-09-29,police training school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-29,port loko,5.8,2132,2013,0,117,500,294,2632,121,1,17,17,1,1,,,,,,,,,0,24,65,,11,,0,,3,,0.98,557978,,,,17.0,24.0
2014-09-29,pujehun,21.1,223,223,0,0,264,19,487,5,0,1,4,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,335574,,,,4.0,0.0
2014-09-29,tonkolili,6.4,1113,1113,0,0,352,78,1465,45,0,11,5,0,0,,,,,,,,,115,4,15,,1,,0,,1,,1.0,434937,,,,5.0,4.0
2014-09-29,western area rural,2.4,491,451,2,38,173,165,664,141,0,13,4,0,0,,,,,,,,,20,17,126,,12,,0,,3,,1.0,263619,,,,4.0,17.0
2014-09-29,western area urban,3.9,635,563,3,69,680,231,1315,335,1,32,9,1,1,,,,,,,,,38,13,5,,9,,0,,14,,1.0,1040888,,,,9.0,13.0
2014-10-24,bo,37,324,322,2,0,686,159,1034,159,1,58,59,43,8,,,,,,,,0,25,0,0,,0,,0,,0,,1.0,654142,0,,,59.0,0.0
