country,date,region,$deaths,$new_cases,"case fatality rate (cfr) - 
 confirmed & probable cases",case fatality rate (cfr) - confirmed & probable cases,cfr,contacts lost to follow-up,contacts seen,"contacts who completed 21 day 
 follow-up",contacts who completed 21 day follow-up,contacts_followed,contacts_healthy,contacts_ill,contacts_not_seen,cum_completed_contacts,cum_confirmed,cum_contacts,cum_noncase,cum_probable,cum_suspected,cumulative (confirmed + probable + suspected),cumulative (confirmed + probable + suspects),cumulative admission/isolation,cumulative cases among hcw,cumulative cfr,"cumulative confirmed, probable and suspected cases",cumulative deaths among hcw,currently under follow-up,death_confirmed,death_probable,death_suspected,etc_cum_admission,etc_cum_deaths,etc_cum_discharges,etc_currently_admitted,etc_new_admission,etc_new_deaths,etc_new_discharges,fatality rate for confirmed and probables,negative_corpse,new admissions,new admits to cte so far,new case/s (confirmed),new case/s (probable),new case/s (suspected),new cases of confirmed,new cases of confirmed among health workers,new cases of probables,new cases of suspects,new contacts registered so far,new deaths registered,new deaths registered among health workers,new deaths registered today,new deaths registered today (confirmed),new deaths registered today (probables),new deaths registered today (suspects),new_completed_contacts,new_confirmed,new_contacts,new_negative,new_noncase,new_positive,new_probable,new_samples,new_suspected,newly reported cases in hcw,newly reported contacts,newly reported deaths,newly reported deaths in hcw,number of confirmed cases among health workers,number of contacts followed today,number of contacts followed yesterday,number of contacts lost to follow up,number of contacts out of the track 21 days,number of contacts out of track,number of contacts to follow today,number of death of confirmed cases among health workers,number of deaths of confirmed cases among health workers,number of deaths of probables cases among health workers,number of female confirmed cases,number of female probables cases,number of female suspects cases,number of male confirmed cases,number of male probables cases,number of male suspects cases,number of patients tested,number of probables cases among health workers,number of samples collected,number of samples collected today,number of samples under test,number of suspects cases among health workers,pending,percent_seen,population,positive_corpse,repeat_samples,specimens collected,specimens pending for testing,total case of confirmed among health workers,total case/s (confirmed),total case/s (probable),total case/s (suspected),total cases of confirmed,total cases of probables,total cases of suspects,total confirmed cases,total contacts listed,total contacts registered from start date,total death/s in confirmed cases,"total death/s in confirmed, 
 probable, suspected cases","total death/s in confirmed,  probable, suspected cases","total death/s in confirmed, probable, suspected cases",total death/s in probable cases,total death/s in suspected cases,total deaths (confirmed + probables + suspects),total deaths of confirmed,total deaths of probables,total deaths of suspects,total deaths registered among health workers,total discharges,total new cases registered so far,"total no. currently in treatment 
 units",total no. currently in treatment units,total number of admissions to cte,"total number of confirmed cases 
 of guinean nationality","total number of confirmed cases 
 of sierra leonean nationality",total number of confirmed cases of guinean nationality,total number of confirmed cases of sierra leonean nationality,total number of exits from cte,total number of female cases,total number of hospitalized cases in cte,total number of male cases,total of cured in confirmed cases in cte,total of deaths in confirmed cases in cte,total pec center today,total pec center today (confirmed),total pec center today (probables),total pec center today (suspects),total probable cases,total samples tested,total specimens tested,total suspected cases,total suspected non-class cases,total_lab_samples
gn,2014-08-26,pita,1.0,4.0,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,0.5,,,0,,,,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,92,,5,40,,97,,,,,,,,,,,,,,,,,,,,,,,0,,,,5.0,1,0,,,137,,,,,,,10,2.0,1,0,0,,,,,0,,,,,0,,0,,,,,,,,,,,,7,
gn,2014-08-26,siguiri,0.0,0.0,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,0.5,,,0,,,,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,0,,0,141,,0,,,,,,,,,,,,,,,,,,,,,,,2,,,,6.0,0,0,,,141,,,,,,,10,3.0,0,0,0,,,,,13,,,,,0,,0,,,,,,,,,,,,7,
gn,2014-08-26,telimele,0.0,0.0,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,0.38,,,0,,,,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,0,,0,259,,0,,,,,,,,,,,,,,,,,,,,,,,2,,,,23.0,3,0,,,259,,,,,,,28,7.0,3,0,1,,,,,41,,,,,0,,0,,,,,,,,,,,,18,
gn,2014-08-26,yomou,4.0,10.0,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,0.29,,,0,,,,3,0,,4,0,3,0,,,,,,,,,,,,,,,,,,,35,,2,0,,37,,,,,,,,,,,,,,,,,,,,,,,1,,,,10.0,0,4,,,42,,,,,,,7,4.0,0,0,1,,7,,,0,,,,,0,,0,,,,,,,,,,,,0,
gn,2014-08-27,beyla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gn,2014-08-27,boffa,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
gn,2014-08-27,conakry,1.0,4.0,,,,,,,,,,,,,,,,,,,118,,,,,,,,,,,,,,,,,0.42,,,5,,,,4,0,0,0,9,0,0,,,,,,,,,,,,,,,,,,,204,,0,1725,,204,,,,,,,,,,,,,12,0,,,,,,,,,22,,,,102.0,8,8,,,1934,,,,,,,49,39.0,8,2,11,,4,,,307,,,,,6,,26,,,,,,,,,742,,,195,
gn,2014-08-27,coyah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gn,2014-08-27,dabola,0.0,0.0,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,1.0,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,0,69,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,1.0,3,0,,,69,,,,,,,4,1.0,3,0,0,,0,,,0,,,,,0,,0,,,,,,,,,,,,1,
gn,2014-08-27,dalaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gn,2014-08-27,dinguiraye,0.0,0.0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1.0,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.0,1,0,,,0,,,,,,,1,0.0,1,0,0,,0,,,0,,,,,0,,0,,,,,,,,,,,,0,
gn,2014-08-27,dubreka,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
gn,2014-08-27,forecariah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gn,2014-08-27,gueckedou,0.0,0.0,,,,,,,,,,,,,,,,,,,313,,,,,,,,,,,,,,,,,0.86,,,7,,,,0,0,0,3,86,0,0,,,,,,,,,,,,,,,,,,,300,,2,3116,,302,,,,,,,,,,,,,46,0,,,,,,,,,7,,,,207.0,102,4,,,3418,,,,,,,268,166.0,102,0,5,,3,,,638,,,,,8,,54,,,,,,,,,977,,,192,
gn,2014-08-27,kerouane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gn,2014-08-27,kindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gn,2014-08-27,kissidougou,0.0,0.0,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,0.86,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,0,159,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,2.0,5,0,,,159,,,,,,,6,1.0,5,0,0,,0,,,0,,,,,0,,0,,,,,,,,,,,,8,
gn,2014-08-27,kouroussa,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
gn,2014-08-27,lola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gn,2014-08-27,macenta,2.0,4.0,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,,,,,,0.52,,,0,,,,5,0,0,7,24,2,0,,,,,,,,,,,,,,,,,,,359,,1,434,,360,,,,,,,,,,,,,0,0,,,,,,,,,9,,,,103.0,11,8,,,680,,,,,,,64,53.0,11,0,7,,12,,,0,,,,,0,,0,,,,,,,,,0,,,63,
gn,2014-08-27,nzerekore,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
gn,2014-08-27,pita,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
gn,2014-08-27,siguiri,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
gn,2014-08-27,telimele,0.0,0.0,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,0.38,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,0,259,,0,,,,,,,,,,,,,,,,,,,,,,,2,,,,23.0,3,0,,,259,,,,,,,10,7.0,3,0,1,,0,,,41,,,,,0,,0,,,,,,,,,,,,18,
gn,2014-08-27,yomou,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
gn,2014-08-30,beyla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gn,2014-08-30,boffa,0.0,0.0,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,0.64,,,0,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,0,,0,46,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,19.0,5,1,,,397,,,,,,,16,11.0,5,0,0,,0,,,0,,,,,0,,0,,,,,,,,,,,,18,
gn,2014-08-30,conakry,6.0,7.0,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,,,,,,,0.44,,,5,,,,2,0,,,0,1,0,,,,,,,,,,,,,,,,,,,253,,0,1727,,253,,,,,,,,,,,,,24,0,,,,,,,,,24,,,,109.0,8,9,,,1986,,,,,,,55,45.0,8,2,11,,2,,,347,,,,,21,,27,,,,,,,,,800,,,197,
gn,2014-08-30,coyah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gn,2014-08-30,dabola,0.0,0.0,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,1.0,,,0,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,0,,0,69,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,1.0,3,0,,,69,,,,,,,4,1.0,3,0,0,,0,,,0,,,,,0,,0,,,,,,,,,,,,1,
gn,2014-08-30,dalaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gn,2014-08-30,dinguiraye,0.0,0.0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1.0,,,0,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,0,,0,259,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.0,1,0,,,0,,,,,,,1,0.0,1,0,0,,0,,,0,,,,,0,,0,,,,,,,,,,,,0,
gn,2014-08-30,dubreka,1.0,5.0,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,0.14,,,0,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,154,,3,0,,157,,,,,,,,,,,,,,,,,,,,,,,4,,,,13.0,0,1,,,157,,,,,,,2,2.0,0,0,0,,0,,,0,,,,,0,,0,,,,,,,,,,,,5,
gn,2014-08-30,forecariah,3.0,5.0,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,0.43,,,0,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,5.0,0,2,,,0,,,,,,,3,3.0,0,0,0,,0,,,0,,,,,0,,0,,,,,,,,,,,,6,
gn,2014-08-30,gueckedou,3.0,4.0,,,,,,,,,,,,,,,,,,,317,,,,,,,,,,,,,,,,,0.85,,,4,,,,3,0,,2,0,1,0,,,,,,,,,,,,,,,,,,,221,,0,3116,,223,,,,,,,,,,,,,17,0,,,,,,,,,8,,,,211.0,102,4,,,3418,,,,,,,271,169.0,102,0,6,,5,,,693,,,,,12,,55,,,,,,,,,1058,,,205,
gn,2014-08-30,kerouane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gn,2014-08-30,kindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gn,2014-08-30,kissidougou,0.0,0.0,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,0.86,,,0,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,0,,0,159,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,2.0,5,0,,,159,,,,,,,6,1.0,5,0,0,,0,,,0,,,,,0,,0,,,,,,,,,,,,7,
gn,2014-08-30,kouroussa,0.0,0.0,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,1.0,,,0,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,8,,0,141,,48,,,,,,,,,,,,,,,,,,,,,,,0,,,,2.0,2,0,,,94,,,,,,,4,2.0,2,0,0,,0,,,0,,,,,0,,0,,,,,,,,,,,,1,
gn,2014-08-30,lola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gn,2014-08-30,macenta,16.0,14.0,,,,,,,,,,,,,,,,,,,142,,,,,,,,,,,,,,,,,0.56,,,0,,,,4,0,,12,0,2,0,,,,,,,,,,,,,,,,,,,293,,64,434,,357,,,,,,,,,,,,,0,0,,,,,,,,,8,,,,117.0,11,14,,,680,,,,,,,80,69.0,11,0,6,,16,,,0,,,,,0,,0,,,,,,,,,0,,,74,
gn,2014-08-30,nzerekore,4.0,6.0,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,0.55,,,0,,,,,0,,,13,,0,,,,,,,,,,,,,,,,,,,77,,2,0,,79,,,,,,,,,,,,,,,,,,,,,,,1,,,,10.0,1,0,,,195,,,,,,,6,5.0,1,0,1,,0,,,0,,,,,0,,0,,,,,,,,,,,,7,
gn,2014-08-30,pita,1.0,0.0,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,0.67,,,0,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,92,,5,116,,97,,,,,,,,,,,,,,,,,,,,,,,0,,,,5.0,1,0,,,137,,,,,,,4,3.0,1,0,0,,0,,,0,,,,,0,,0,,,,,,,,,,,,10,
gn,2014-08-30,siguiri,0.0,0.0,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,0.5,,,0,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,0,,0,40,,0,,,,,,,,,,,,,,,,,,,,,,,2,,,,6.0,0,0,,,141,,,,,,,3,3.0,0,0,0,,0,,,13,,,,,0,,0,,,,,,,,,,,,8,
gn,2014-08-30,telimele,0.0,0.0,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,0.38,,,0,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,0,,0,397,,0,,,,,,,,,,,,,,,,,,,,,,,2,,,,23.0,3,0,,,259,,,,,,,10,7.0,3,0,1,,0,,,41,,,,,0,,0,,,,,,,,,,,,18,
gn,2014-08-30,yomou,0.0,0.0,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,0.27,,,0,,,,,0,,1,0,,0,,,,,,,,,,,,,,,,,,,35,,2,0,,37,,,,,,,,,,,,,,,,,,,,,,,1,,,,10.0,0,1,,,42,,,,,,,3,3.0,0,0,1,,1,,,0,,,,,0,,0,,,,,,,,,,,,3,
gn,2014-08-31,beyla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gn,2014-08-31,boffa,0.0,0.0,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,0.64,,,0,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,0,,0,397,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,19.0,5,1,,,397,,,,,,,16,11.0,5,0,0,,0,,,0,,,,,0,,0,,,,,,,,,,,,19,
gn,2014-08-31,conakry,0.0,1.0,,,,,,,,,,,,,,,,,,,128,,,,,,,,,,,,,,,,,0.43,,,9,,,,1,0,,1,0,,0,,,,,,,,,,,,,,,,,,,253,,0,1727,,253,,,,,,,,,,,,,17,0,,,,,,,,,24,,,,110.0,8,10,,,1986,,,,,,,55,45.0,8,2,11,,2,,,356,,,,,1,,35,,,,,,,,,817,,,228,
gn,2014-08-31,coyah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gn,2014-08-31,dabola,0.0,0.0,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,1.0,,,0,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,0,,0,69,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,1.0,3,0,,,69,,,,,,,4,1.0,3,0,0,,0,,,0,,,,,0,,0,,,,,,,,,,,,1,
gn,2014-08-31,dalaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gn,2014-08-31,dinguiraye,0.0,0.0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1.0,,,0,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.0,1,0,,,0,,,,,,,1,0.0,1,0,0,,0,,,0,,,,,0,,0,,,,,,,,,,,,0,
gn,2014-08-31,dubreka,1.0,5.0,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,0.14,,,0,,,,4,0,,,0,,0,,,,,,,,,,,,,,,,,,,154,,3,0,,157,,,,,,,,,,,,,,,,,,,,,,,4,,,,18.0,0,3,,,157,,,,,,,3,3.0,0,0,0,,4,,,0,,,,,0,,0,,,,,,,,,,,,4,
gn,2014-08-31,forecariah,0.0,0.0,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,0.43,,,0,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,5.0,0,2,,,0,,,,,,,3,3.0,0,0,0,,0,,,0,,,,,0,,0,,,,,,,,,,,,7,
gn,2014-08-31,gueckedou,0.0,3.0,,,,,,,,,,,,,,,,,,,329,,,,,,,,,,,,,,,,,0.85,,,17,,,,3,0,8,2,0,,0,,,,,,,,,,,,,,,,,,,221,,0,3116,,223,,,,,,,,,,,,,66,0,,,,,,,,,8,,,,214.0,110,5,,,3418,,,,,,,279,169.0,110,0,6,,13,,,703,,,,,9,,64,,,,,,,,,1124,,,244,
gn,2014-08-31,kerouane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gn,2014-08-31,kindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gn,2014-08-31,kissidougou,0.0,0.0,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,0.86,,,0,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,0,,0,159,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,2.0,5,0,,,159,,,,,,,6,1.0,5,0,0,,0,,,0,,,,,0,,0,,,,,,,,,,,,7,
gn,2014-08-31,kouroussa,0.0,0.0,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,1.0,,,0,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,48,,0,46,,48,,,,,,,,,,,,,,,,,,,,,,,0,,,,2.0,2,0,,,94,,,,,,,4,2.0,2,0,0,,0,,,0,,,,,0,,0,,,,,,,,,,,,1,
gn,2014-08-31,lola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gn,2014-08-31,macenta,12.0,20.0,,,,,,,,,,,,,,,,,,,161,,,,,,,,,,,,,,,,,0.57,,,0,,,,20,0,,6,0,3,0,,,,,,,,,,,,,,,,,,,293,,64,434,,357,,,,,,,,,,,,,0,0,,,,,,,,,8,,,,137.0,11,13,,,680,,,,,,,92,81.0,11,0,6,,26,,,0,,,,,0,,0,,,,,,,,,0,,,85,
gn,2014-08-31,nzerekore,0.0,0.0,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,0.55,,,0,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,77,,2,116,,79,,,,,,,,,,,,,,,,,,,,,,,1,,,,10.0,1,0,,,195,,,,,,,6,5.0,1,0,1,,0,,,0,,,,,0,,0,,,,,,,,,,,,7,
gn,2014-08-31,pita,0.0,1.0,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,0.5,,,0,,,,1,0,,,0,,0,,,,,,,,,,,,,,,,,,,92,,5,40,,97,,,,,,,,,,,,,,,,,,,,,,,0,,,,6.0,1,1,,,137,,,,,,,4,3.0,1,0,0,,1,,,0,,,,,0,,0,,,,,,,,,,,,10,
gn,2014-08-31,siguiri,0.0,0.0,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,0.5,,,0,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,0,,0,141,,0,,,,,,,,,,,,,,,,,,,,,,,2,,,,6.0,0,0,,,141,,,,,,,3,3.0,0,0,0,,0,,,13,,,,,0,,0,,,,,,,,,,,,8,
gn,2014-08-31,telimele,0.0,0.0,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,0.38,,,0,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,0,,0,259,,0,,,,,,,,,,,,,,,,,,,,,,,2,,,,23.0,3,0,,,259,,,,,,,10,7.0,3,0,1,,0,,,41,,,,,0,,0,,,,,,,,,,,,18,
gn,2014-08-31,yomou,0.0,0.0,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,0.27,,,0,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,35,,2,0,,37,,,,,,,,,,,,,,,,,,,,,,,1,,,,10.0,0,1,,,42,,,,,,,3,3.0,0,0,1,,0,,,0,,,,,0,,0,,,,,,,,,,,,3,
gn,2014-09-02,beyla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
